imdbID,long imdb title,cast,genres,runtimes,country codes,language codes,year,director,rating,votes,companies,full-size cover url,plot
10701074,Ponniyin Selvan: Part I (2022),1417314 0706787 1865947 1912683 1375534 0694893 0764877 8179407 8468959 5076645,action adventure drama,167,in,ta,2022,0711745,7.7,34081,0486689 0075915,https://m.media-amazon.com/images/M/MV5BZjZlNGRhNTQtZTY1Ni00MjdhLWJhYjEtN2NkMjVmNTAwMjZmXkEyXkFqcGdeQXVyMTEzNzg0Mjkx.jpg,Vandiyathevan Chola land message Crown Prince Aditha Karikalan Kundavai political peace vassals petty chieftains plot throne Unrest land long-tailed comet arrives time turmoil
0410764,Tideland (2005),0272706 0000313 0000236 0005216 0281956 1792091 0027571 1770412 1630917 1616194,drama fantasy horror,120,gb ca,en,2005,0000416,6.3,34071,0029168 0304922 0133023 0053578 0319904 0142812 0130269 0043355 0012357 0263130,https://m.media-amazon.com/images/M/MV5BMTMwNDQ0Mjk5N15BMl5BanBnXkFtZTcwNjQzNjczMQ@@.jpg,actions irresponsible parents young girl decrepit country estate fantastic imagination
4073790,The Darkest Minds (2018),3964350 0601553 0925966 6170168 2617600 3004325 7195971 3729225 0931898 1975628,action adventure drama romance sci-fi thriller,104,us,en,2018,0950775,5.7,34067,0158853,https://m.media-amazon.com/images/M/MV5BMTUxOGE3OTUtM2I2My00YzE3LTg2NDktZTI3NjE4NDdjMGFiXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,disease % children survivors powers threat 16-year-old Ruby government facility group rebel teenagers ready government
0091499,Maximum Overdrive (1986),0000389 0385757 0364307 0810379 0795072 0568375 0703862 0613997 0334077 0265670,action comedy horror sci-fi,98,us,en,1986,0000175,5.4,34062,0046277,https://m.media-amazon.com/images/M/MV5BYzUwOWQxNjAtMzU4MC00M2IwLWEyNzgtNGRlMjE4Y2VlYThiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,group people machines alive become homicidal
3544082,45 Years (2015),0001648 0183822 0416524 0920185 0796287 0018723 3355471 3892357 4238222 0942782,drama romance,95,gb,en,2015,0354091,7.1,34056,0375874 0037450 0381819 0476818 0309001 0104435 0574822,https://m.media-amazon.com/images/M/MV5BMTgxMTQ4NzMyN15BMl5BanBnXkFtZTgwODA0MTgyNzE@.jpg,married couple wedding anniversary receives news course lives
7605074,The Wandering Earth (2019),0943104 9524976 2974534 0628806 6165535 4454963 8824213 5576925 10157250 4071109,action adventure sci-fi thriller,125,cn,cmn en ru fr ja ko id hi de,2019,4914792,5.9,34052,0658294 0708328 0221706 0707720 0707720 0738111 0658295 0656084 0518553 0049799,https://m.media-amazon.com/images/M/MV5BMjE2NzZlMGItMzA4OS00ZjRiLTk3NzItMDRkOGFlZmNhYzJkXkEyXkFqcGdeQXVyNzI1NzMxNzM@.jpg,sun people world build giant planet thrusters Earth orbit sail Earth new star system 2500-year journey unexpected dangers order humanity group young people age wandering Earth survival humankind
1684233,Welcome to the Punch (2013),0564215 0835016 2057859 0364890 0990547 0607375 0611932 0514638 2257207 0790689,action crime thriller,99,gb us,en,2013,2123102,6.1,34047,0001099 0190840 0323227 0074212,https://m.media-amazon.com/images/M/MV5BODkwNjY1MjUzOF5BMl5BanBnXkFtZTcwOTU0NDAyOQ@@.jpg,notorious criminal London detective last chance man
0068638,The Getaway (1972),0000537 0532298 0424565 0001783 0504803 0001620 0109175 0230284 0852305 0005019,action crime thriller,123,us,en es,1972,0001603,7.3,34044,0102269 0229191 0119024 0078352 0102270,https://m.media-amazon.com/images/M/MV5BNGFhODJiMzktMDExYS00YTIyLTkxNjgtN2YyZDYyZjliOTYyXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,recently-released ex-con loyal wife run heist
0257516,Cursed (2005),0005577 0616550 0002436 0002936 0602265 1828826 0251986 0893257 1349596 1426686,comedy horror,97,de us,en,2005,0000127,5.0,34032,0019626 0048032 0013899 0169795,https://m.media-amazon.com/images/M/MV5BZDM5YjlhNzgtMjNhNS00NmFiLTgzZmQtOWZiMTgwMzg0Yzk5XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,werewolf Los Angeles lives young adults beast order werewolves
0115639,Beautiful Girls (1996),0000369 0001187 0001272 0000452 0000459 0005280 0001611 0000588 0000204 0001650,comedy drama romance,112,us,en,1996,0001130,7.1,34028,0022594 0055428,https://m.media-amazon.com/images/M/MV5BOTQ4OTU0ODktY2E5YS00MGFhLTgwZTEtZWFkOGMxMmFmOTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,piano player crossroads life home friends problems life love
0057345,Contempt (1963),0000003 0681566 0001588 0596968 0000485 0184170 0000419 0893612,drama romance,103,fr it,fr en de it,1963,0000419,7.5,34023,0025521 0008438 0037641,https://m.media-amazon.com/images/M/MV5BMTEzM2UzNGQtYjk2MC00NjUxLThlZTUtM2RkYTc4N2RiYWI0XkEyXkFqcGdeQXVyNDE0OTU3NDY@.jpg,Screenwriter Paul Javal marriage wife Camille movie production time producer conflicts art business ensue
0490076,All the Boys Love Mandy Lane (2006),1720028 0609845 0919616 2016345 0388064 0385391 2093766 2096455 1719737 1105334,horror mystery thriller,90,us,en,2006,1349522,5.5,34019,0166660,https://m.media-amazon.com/images/M/MV5BMzM0MjU1MzUzMF5BMl5BanBnXkFtZTcwMjcwNDQyOQ@@.jpg,group high-schoolers invite Mandy Lane innocent desirable girl weekend party secluded ranch festivities rage number revelers begins
0117108,Multiplicity (1996),0000474 0000510 0241033 0772432 0950867 0557956 0506405 0193639 0209496 0434668,comedy romance sci-fi,117,us,en,1996,0000601,6.1,34014,0050868,https://m.media-amazon.com/images/M/MV5BNTI4Zjc4MDMtZGJjMS00ZjhjLWJkYTItNjZhNGFjOTY4Y2E4XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,man enough time things opportunity
0101640,Raise the Red Lantern (1991),0000084 0372078 0530864 0134862 0702629 0510917 0796052 0918074 0955639 0955672,drama romance,125,hk cn,cmn,1991,0955443,8.1,34012,0318670 0078389,https://m.media-amazon.com/images/M/MV5BNDMxMTc2N2ItMjI5Ny00MGFiLThkOTYtZTIyYTZhMzA2NjIzXkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg,young woman fourth wife wealthy lord strict rules tensions household
0051036,Sweet Smell of Success (1957),0000044 0000348 0365893 0590398 0232655 0505249 0295862 0629539 0583093 0041138,drama film-noir,96,us,en it es,1957,0533241,8.0,33935,0136681 0086377 0083880,https://m.media-amazon.com/images/M/MV5BMjE5NTU3YWYtOWIxNi00YWZhLTg2NzktYzVjZWY5MDQ4NzVlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,Powerful unethical Broadway columnist J.J. Hunsecker unscrupulous press agent Sidney Falco sister romance jazz musician
0105643,Troll 2 (1990),0827294 0362643 0696705 0568750 0650283 0715383 0942477 1003898 0824112 0566263,comedy fantasy horror,95,it,en,1990,0289576,2.9,33924,0059265,https://m.media-amazon.com/images/M/MV5BZmQ4MzZlZTAtNDRhMC00MTQ2LTkyN2YtNTQ1ZTliM2UwMWNhXkEyXkFqcGdeQXVyMTQ2MjQyNDc@.jpg,family discovers entire town goblins humans
0120577,54 (1998),0000202 0000161 0000117 0000196 0000688 0005227 0834606 0016687 0558950 0420937,drama music,93,us,en,1998,0160602,5.9,33898,0057794 0159642 0022594 0039180,https://m.media-amazon.com/images/M/MV5BYTIzNzIxMjEtZDNiZS00Y2E1LTkwOTItZGJjOTMwYzU4YzVmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,famous New York City eyes young employee
1650043,Diary of a Wimpy Kid: Rodrick Rules (2011),2325393 1256602 0006713 2953573 0001872 3826838 3827421 2572554 3557613 3351930,comedy family,100,us,en,2011,0101047,6.6,33858,0017497 0212151 0174373 0241738 0781818,https://m.media-amazon.com/images/M/MV5BMTcxNDYwOTEzMl5BMl5BanBnXkFtZTcwOTA3MzY3NA@@.jpg,middle school summer vacation Greg Heffley older brother Rodrick parents attempts bond
5719700,Home Again (2017),0000702 0790688 0000298 3754278 4339544 1822659 7380180 8279175 1128572 0920185,comedy drama romance,97,us,en,2017,0583654,5.8,33839,0528974,https://m.media-amazon.com/images/M/MV5BNDMxNTQ0NjIwOV5BMl5BanBnXkFtZTgwODE5NjA5MjI@.jpg,Life single mom Los Angeles unexpected turn young guys
10962368,Things Heard & Seen (2021),3584268 6877106 1086543 0537426 0341562 1189488 2292288 2055501 5309076 0807767,drama horror mystery thriller,121,us,en,2021,0075849 0700301,5.3,33801,0190175,https://m.media-amazon.com/images/M/MV5BYjRjYzAxYjAtMTQ0NC00YmJkLTk3MTctNDQ5OTQ4NWM4ZGEwXkEyXkFqcGdeQXVyMjM4NTM5NDY@.jpg,artist Hudson Valley marriage sinister darkness new home history
3792960,The Brand New Testament (2015),6497349 0688143 0000366 1460782 0603446 2539653 0488228 0210533 0520808 7179126,comedy fantasy,114,be fr lu,fr de,2015,0233757,7.1,33792,0518820 0146558 0518821 0375157 0169332 0410559 0375934 0196006 0011677 0351494,https://m.media-amazon.com/images/M/MV5BMjM3OTAzMzYzNV5BMl5BanBnXkFtZTgwNTQ4MzU0MDI@.jpg,God alive Brussels daughter
0128278,Instinct (1999),0000164 0000421 0000661 0005491 0001169 0039226 0043891 0606973 0819005 0061003,drama thriller,126,us,en,1999,0005509,6.5,33787,0031181 0049348,https://m.media-amazon.com/images/M/MV5BYzNlYjcyM2QtNzY2OS00NDQ5LWI3ZDEtMWEyZjIwOWU3NDJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,noted anthropologist Dr. Ethan Powell society jungle murder young psychiatrist Theo Caulder
0120802,The Red Violin (1998),0147605 0337211 0491315 0700610 0115798 0024872 0081175 0464855 0597042 0250910,drama music mystery romance,130,ca it us gb at,en it de fr cmn,1998,0320660,7.6,33786,0010810 0025719 0042275 0103532 0157316 0087953 0076338 0073234 0010329 0100585,https://m.media-amazon.com/images/M/MV5BYmZiMGI1ZWQtM2ZiOS00YWQ0LWEwYzMtODhhYTMwMzM5MjU4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg,red-colored violin inspires passion way centuries several owners countries auction new owner
0070334,The Long Goodbye (1973),0001285 0887684 0001330 0041932 0002099 0035069 0100357 0075671 0111039 0170039,comedy crime drama mystery thriller,112,us,en es,1973,0000265,7.5,33783,0306113 0861483 0026841,https://m.media-amazon.com/images/M/MV5BNGZkZjc2ODEtOGY2ZC00NTAxLTkwNmMtNjQyOGFlZTNiNjE4XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,Private investigator Philip Marlowe friend jam wife murder
0026778,A Night at the Opera (1935),0000050 0555597 0555617 0137634 0427452 0455373 0750079 0241669 0443849 0640495,comedy music musical,96,us,en it,1935,0939992 0332539,7.8,33764,0007143,https://m.media-amazon.com/images/M/MV5BYTJmNmQxNGItNDNlMC00MDU3LWFhNzMtZDQ2NDY0ZTVkNjE3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,business manager wacky friends opera singers Italy success America stuffy snobbish enemies
1082601,Fighting (2009),1475594 0005024 1748489 0729364 1500029 0848534 0350079 0220867 0809793 0924552,action crime drama romance sport,105,us,en ru es it,2009,1996918,5.6,33763,0123433 0085725 0339461 0142678 0133024 0229704,https://m.media-amazon.com/images/M/MV5BMTk5NjM3MjA5Nl5BMl5BanBnXkFtZTcwODI2MTQ0Mg@@.jpg,New York City young counterfeiter world underground street fighting seasoned scam artist manager bare-knuckling brawling circuit
0165854,The Limey (1999),0000654 0000690 0350079 0628017 0198072 0441588 0001228 0374416 0313534 0524747,crime drama mystery thriller,89,us,en,1999,0001752,6.9,33762,0014903,https://m.media-amazon.com/images/M/MV5BNzA1MzgyNzMtNWRiOC00MDY3LTlkYjQtZGZjMWU4NWEyZWVmXkEyXkFqcGdeQXVyNTc1NTQxODI@.jpg,volatile dangerous Englishman Los Angeles man responsible daughter death
1629757,Chasing Mavericks (2012),0124930 4103976 0000223 0817844 1628079 3484621 1307564 5194955 2965276 0359623,biography drama sport,116,us,en,2012,0000776 0000436,7.1,33757,0017497 0073388 0071947 0086846 0174373,https://m.media-amazon.com/images/M/MV5BMzc5MTU5MTk2OF5BMl5BanBnXkFtZTcwMzg3NjcxOA@@.jpg,young Jay Moriarity mythic Mavericks surf break biggest waves Earth miles Santa Cruz home help local legend Frosty Hesson
1226681,Pontypool (2008),0565569 0396515 2468050 0019528 0731519 1016334 1281786 2997229 0052103 2212197,horror sci-fi,93,ca,en fr hy,2008,0567680,6.5,33749,0240476 0045689,https://m.media-amazon.com/images/M/MV5BNWZkMmNmNGItM2MwNC00YTY2LTk0ZDYtMGM0YjM5Nzk0MjVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,radio host possible outbreak deadly virus small Ontario town
0077394,Damien: Omen II (1978),0000034 0335519 0779963 0289343 0699425 0000817 0796662 0000448 0791774 0232191,horror,107,gb us,en,1978,0852279 0388198,6.2,33734,0000756 0234483 0026101,https://m.media-amazon.com/images/M/MV5BNGQxOTk0ZjItNGVjNC00YmFkLWFlNmMtN2I1NTI2NzczM2E3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Damien Antichrist thirteen years old destiny guidance unholy disciple Satan dark forces child true identity
0364343,The Final Cut (2004),0000245 0000227 0001029 0476906 0739013 1400994 1068777 0281956 0301925 0239386,drama sci-fi thriller,95,us ca de,en,2004,0619715,6.1,33731,0086772 0018947 0024345 0205062 0100983 0092623,https://m.media-amazon.com/images/M/MV5BMjkxNjA4NjM0M15BMl5BanBnXkFtZTcwMTU3MDcyMQ@@.jpg,Set world memory implants Alan Hakman cutter someone power final edit people histories latest assignment danger
0093560,The Monster Squad (1987),0332967 0452701 0532685 0716516 0006888 0149895 0483295 0052037 0269285 0870729,action comedy fantasy horror,79,us,en de,1987,0215269,6.9,33718,0047779 0009677 0008693,https://m.media-amazon.com/images/M/MV5BOTk2OTFlYmQtYzVkNy00ZjM5LThkOGMtOTg0Y2JmZGYwOWY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,young group monster fanatics hometown Count Dracula monsters
0093493,Mannequin (1987),0000530 0000326 0001268 0000652 0047265 0204316 0899079 0536832 0852886 0628233,comedy fantasy romance,90,us,en,1987,0331998,5.9,33707,0728154,https://m.media-amazon.com/images/M/MV5BMTM0ODkyMTIzM15BMl5BanBnXkFtZTcwOTYzNzA2NA@@.jpg,young artist vocation mannequin perfect love mannequin store window job creation life
0308379,Dark Water (2002),0475878 1287602 1290029 0594655 0463201 0865806 1288982 0644678 1927097 0989392,drama horror mystery thriller,101,jp,ja,2002,0620378,6.7,33703,0060607 0003850 0011066 0022792 0170027 0109175,https://m.media-amazon.com/images/M/MV5BOTRmYzUxMWYtM2Q3Ni00ODQ0LTk4YmYtNDE4MDgzYzg4YWNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,mother year old daughter move creepy apartment surface water
4334266,The Bad Batch (2016),4025229 0597388 7633342 0000206 0000120 0743931 7456242 0000610 4297813 2589966,action horror mystery romance sci-fi,118,us,en,2016,3235877,5.2,33694,0570618 0323215 0209553,https://m.media-amazon.com/images/M/MV5BOTA3NTI2MzMwMF5BMl5BanBnXkFtZTgwNzY0OTcyMjI@.jpg,desert dystopia young woman cannibals
0449994,Jodhaa Akbar (2008),0004335 0706787 1399243 0464521 0611663 0038023 0613417 0451425 0657184 0900267,action drama history romance war,213,in,hi ur,2008,0332950,7.5,33670,0132158 0131238,https://m.media-amazon.com/images/M/MV5BYzFhNjI3YjgtZmNhNC00NzEyLTk2MTctMmNjZDgzYTNjYjViXkEyXkFqcGdeQXVyMTEzNzg0Mjkx.jpg,sixteenth century story marriage alliance birth true love great Mughal emperor Akbar Rajput princess Jodha
1588398,Sleeping Beauty (2011),4392491 0086697 4392754 0115161 5043068 0140952 0151995 0172056 1168915 1861414,drama mystery romance thriller,101,au,en,2011,3772967,5.3,33672,0234956 0061589 0286594 0352154 0017733 0144037 0351786,https://m.media-amazon.com/images/M/MV5BMjI5OTk3Mjg4MV5BMl5BanBnXkFtZTcwNzQ2NTQxNw@@.jpg,haunting portrait Lucy young university student drawn mysterious hidden world unspoken desires
10731768,Sweet Girl (2021),0597388 5097044 2636310 0000312 5245722 6797982 0058581 1203005 6280112 1535423,action drama thriller,110,us,en,2021,1892926,5.5,33635,0652595 0735268 0304309 0112798,https://m.media-amazon.com/images/M/MV5BOGIzOTZiZjItNTMyYS00ODcyLWE2ZDUtYWNjZDNmNTUxYjVkXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg,devastated husband vows justice people responsible wife death family daughter
4799066,Midnight Sun (2018),2254074 2200639 1443527 0791723 0871993 0558598 1048171 4228345 1975050 3150202,drama romance,91,us,en,2018,1228976,6.6,33634,0377076 0381040,https://m.media-amazon.com/images/M/MV5BMjg0NjU1MjgyNF5BMl5BanBnXkFtZTgwNzc5NjYyNDM@.jpg,17-year-old girl suffers condition sunlight
0038559,Gilda (1946),0000028 0001229 0534317 0130407 0314065 0768178 0596056 0731392 0232213 0235026,drama film-noir romance thriller,110,us,en es fr de,1946,0896533,7.6,33626,0108852,https://m.media-amazon.com/images/M/MV5BYWUxMzViZTUtNTYxNy00YjY4LWJmMjYtMzNlOThjNjhiZmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,small-time gambler Buenos Aires casino employer new wife former lover
0091954,Sid and Nancy (1986),0000198 0916050 0371342 0084033 0774508 0075359 0072610 0518793 0056310 0724784,biography drama music romance,112,gb,en,1986,0007182,7.0,33622,0046018 0103620 0041491,https://m.media-amazon.com/images/M/MV5BYzRiODJiYjMtN2RiNy00NGVhLWJlN2MtODc4ZThiMGJmYzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,relationship Sid Vicious bassist British punk group Sex Pistols girlfriend Nancy Spungen
9110170,Wrong Turn (2021),5256984 4817510 0756083 2730808 4776690 1724742 0000546 4555210 5615286 0212498,horror thriller,109,us de,en,2021,2298645,5.5,33617,0002257,https://m.media-amazon.com/images/M/MV5BM2Y5ZWE2MTMtODE3ZC00NWQ4LWJkNzctNGY4Njg5NDY5MzNlXkEyXkFqcGdeQXVyNjUxMjc1OTM@.jpg,Friends Appalachian Trail Foundation community people mountains hundreds years
0380599,Oliver Twist (2005),1263280 0842596 0573862 0243983 0061063 0209426 1375304 2067247 2062419 1490500,crime drama,130,fr gb cz,en,2005,0000591,6.8,33598,0024473 0132170 0033862,https://m.media-amazon.com/images/M/MV5BOGQ1OTUwODUtMzg1MS00NzBkLWIxM2MtYjBmMDdmZWM1NThiXkEyXkFqcGdeQXVyNDkzNTM2ODg@.jpg,adaptation classic Dickens tale orphan pickpocket streets London household boys master
0102250,L.A. Story (1991),0000188 0005481 0001290 0000447 0000572 0286759 0001629 0573481 0001772 0023777,comedy drama fantasy romance,95,us,en,1991,0413875,6.7,33581,0094459 0149490 0044166,https://m.media-amazon.com/images/M/MV5BNDM0YzM0MTgtYjliNS00NjZkLWFmNjMtMTBkZTgwNjY5MzhmXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,help billboard wacky weatherman heart English newspaper reporter sense strange world early Los Angeles
0063518,Romeo and Juliet (1968),0926013 0001377 0568491 0642675 0382411 0827137 0001868 0732430 0362557 0663678,drama romance,138,gb it,en fr,1968,0001874,7.6,33580,0023455 0057031 0032861,https://m.media-amazon.com/images/M/MV5BM2I5ZDRhMjMtNzVmMy00YTExLWJiZjktODdjMjM0ZDYyY2ZjXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,young members families meet forbidden love ensues
0401085,C.R.A.Z.Y. (2005),0194788 0343082 0698921 1588828 0109366 0871954 1273694 1595209 1589172 0938105,comedy drama,129,ca ma,fr en,2005,0885249,7.9,33576,0061764 0121230 0053578 0065284 0093053 0002427 0611543 0275767 0142812 0464676,https://m.media-amazon.com/images/M/MV5BMTU3MDc2MjUwMV5BMl5BanBnXkFtZTcwNzQyMDAzMQ@@.jpg,young French Canadian boys conservative family 1960s struggles identity father values
0216651,Vampire Hunter D: Bloodlust (2000),0057314 0497570 0781899 0283253 0574540 0218556 0571578 0224007 0273371 0282027,animation action drama fantasy horror romance sci-fi,103,jp hk us,ja en,2000,0282027 0159109,7.6,33569,0022946 0035226 0195785 0050045 0031068 0111250 0054218,https://m.media-amazon.com/images/M/MV5BNTczODUzNDctODFkZS00M2E4LTllNDEtYWJiOWRlMjE2ZmYzXkEyXkFqcGdeQXVyMTA0MTM5NjI2.jpg,legendary dhampir competes motley family bounty hunters young woman vampire family
0056663,Vivre Sa Vie (1962),0439344 0714236 0479351 0772480 0388902 0582195 0667573 0227561 0440914 0772479,drama,80,fr,fr,1962,0000419,7.8,33561,0119013 0016449,https://m.media-amazon.com/images/M/MV5BNjMyZmI5NmItY2JlMi00NzU3LWI5ZGItZjhkOTE0YjEyN2Q4XkEyXkFqcGdeQXVyNDkzNTM2ODg@.jpg,Twelve episodic tales life Parisian woman slow descent prostitution
2359810,Raanjhanaa (2013),1333687 2128238 4269474 3283923 1867717 5741419 5741420 1122912 2478391 5741421,drama romance,140,in,hi,2013,2399862,7.6,33561,0425343 0050176,https://m.media-amazon.com/images/M/MV5BN2MzYWI2OGQtNzgxNi00ZjNiLWI1NTQtZWUyNWNiZDEyODFmXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,Kundan son Hindu pundit discovers childhood sweetheart Zoya city-bred Akram heart
0827503,The Magician (2006),0948000 0015988 1284570 2324150 0758659 0408462 1965867 0019783 1759831 1945550,comedy drama,122,tr,tr en,2006,0051166 0948000,7.4,33558,0285906,https://m.media-amazon.com/images/M/MV5BZTZkOTdmM2QtOGFlNC00MjdmLWE0NWEtNzY0ZDk2ZmIwY2EyXkEyXkFqcGdeQXVyNTM3NzExMDQ@.jpg,magician Iskender decides tour career grumpy senile father tour bride stage
5867314,The Empty Man (2020),0197647 1677477 6205739 3693092 2797756 3292425 7075019 0133474 3906656 0690803,drama horror mystery thriller,137,us za fr,en,2020,0697936,6.2,33556,0293067 0250636,https://m.media-amazon.com/images/M/MV5BNWQyMzA3NDItMDRhZi00MWUxLTgyYmYtM2I1NTI3ZTE2NjY5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,trail girl ex-cop secretive group terrifying supernatural entity
0899106,Love Happens (2009),0001173 0000098 0283945 0002253 0000640 0339460 0175814 1725848 0018734 0476226,drama romance,109,us ca gb,en,2009,0131969,5.6,33554,0005073 0142678 0235528 0082225 0133024 0298664,https://m.media-amazon.com/images/M/MV5BMTU1ODc4NjkyOF5BMl5BanBnXkFtZTcwMTA1MjU2Mg@@.jpg,widower book loss best-selling self-help guru hotel florist seminar wife passing
0078754,All That Jazz (1979),0001702 0001448 0718237 0658336 0331054 0893965 0284082 0865845 0942642 0501125,drama music musical,123,us,en es,1979,0002080,7.8,33530,0050868 0000756,https://m.media-amazon.com/images/M/MV5BM2YzMGE2NmUtOTlhMi00MzQyLTgyOTAtMTNiNWRiMjFjYjE3XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,Director/choreographer Bob Fosse life story details sordid career Joe Gideon womanizing drug-using dancer
